,monocyte,plasma cell,fibroblast,macrophage
GOMF_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_5_PHOSPHATASE_ACTIVITY,0.8,0.8,0.8,0.4
GOMF_INOSITOL_POLYPHOSPHATE_5_PHOSPHATASE_ACTIVITY,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.2857142857142857
GOMF_ISOCITRATE_DEHYDROGENASE_NAD_P_PLUS_ACTIVITY,1.0,1.0,1.0,1.0
GOMF_LACTATE_DEHYDROGENASE_ACTIVITY,0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333
GOMF_L_LACTATE_DEHYDROGENASE_ACTIVITY,0.6,0.4,0.4,0.4
GOMF_LEUKOTRIENE_C4_SYNTHASE_ACTIVITY,1.0,0.8,0.6,0.2
GOMF_LIPOPROTEIN_LIPASE_ACTIVITY,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.6666666666666666
GOMF_LONG_CHAIN_FATTY_ACID_COA_LIGASE_ACTIVITY,0.8666666666666667,0.8,0.8666666666666667,0.6666666666666666
GOMF_LYSINE_N_ACETYLTRANSFERASE_ACTIVITY_ACTING_ON_ACETYL_PHOSPHATE_AS_DONOR,0.6666666666666666,0.5,0.5,0.6666666666666666
GOMF_MONOOXYGENASE_ACTIVITY,0.6476190476190476,0.5142857142857142,0.6761904761904762,0.49523809523809526
GOMF_N_N_DIMETHYLANILINE_MONOOXYGENASE_ACTIVITY,0.6,0.6,0.8,0.8
GOMF_NUCLEASE_ACTIVITY,0.7945205479452054,0.6164383561643836,0.7442922374429224,0.4703196347031963
GOMF_ENDONUCLEASE_ACTIVITY,0.776,0.584,0.72,0.416
GOMF_DNA_ENDONUCLEASE_ACTIVITY,0.7857142857142857,0.6904761904761905,0.7619047619047619,0.5476190476190477
GOMF_RNA_ENDONUCLEASE_ACTIVITY,0.7464788732394366,0.5352112676056338,0.6901408450704225,0.36619718309859156
GOMF_RNA_DNA_HYBRID_RIBONUCLEASE_ACTIVITY,0.6666666666666666,0.5,0.8333333333333334,0.3333333333333333
GOMF_RIBONUCLEASE_P_ACTIVITY,0.6666666666666666,0.3333333333333333,0.5,0.25
GOMF_EXONUCLEASE_ACTIVITY,0.8222222222222222,0.7,0.8,0.5888888888888889
GOMF_PHOSPHODIESTERASE_I_ACTIVITY,1.0,0.6,1.0,1.0
GOMF_DNA_EXONUCLEASE_ACTIVITY,0.6923076923076923,0.6153846153846154,0.6538461538461539,0.4230769230769231
GOMF_DEOXYRIBONUCLEASE_I_ACTIVITY,0.8,1.0,0.8,0.4
GOMF_RNA_EXONUCLEASE_ACTIVITY,0.9555555555555556,0.7777777777777778,0.9555555555555556,0.6444444444444445
GOMF_POLY_A_SPECIFIC_RIBONUCLEASE_ACTIVITY,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6923076923076923
GOMF_DNA_NUCLEASE_ACTIVITY,0.7692307692307693,0.6615384615384615,0.7230769230769231,0.49230769230769234
GOMF_RNA_NUCLEASE_ACTIVITY,0.7890625,0.5859375,0.7578125,0.4375
GOMF_TRNA_SPECIFIC_RIBONUCLEASE_ACTIVITY,0.6875,0.375,0.5625,0.25
GOMF_NUCLEOSIDE_DIPHOSPHATE_KINASE_ACTIVITY,0.7777777777777778,0.6111111111111112,0.5555555555555556,0.6111111111111112
GOMF_DINUCLEOTIDE_PHOSPHATASE_ACTIVITY,0.5,0.25,0.625,0.25
GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS,0.6494845360824743,0.4948453608247423,0.6082474226804123,0.41237113402061853
GOMF_ALPHA_AMYLASE_ACTIVITY,0.2,0.2,0.2,0.0
GOMF_ALPHA_1_4_GLUCOSIDASE_ACTIVITY,0.8,0.2,0.6,0.2
GOMF_BETA_N_ACETYLHEXOSAMINIDASE_ACTIVITY,0.6,0.6,0.6,0.4
GOMF_BETA_GALACTOSIDASE_ACTIVITY,0.4,0.2,0.4,0.2
GOMF_CHITINASE_ACTIVITY,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666
GOMF_MANNOSYL_OLIGOSACCHARIDE_1_2_ALPHA_MANNOSIDASE_ACTIVITY,1.0,1.0,1.0,0.8571428571428571
GOMF_OLIGOSACCHARYL_TRANSFERASE_ACTIVITY,1.0,1.0,1.0,0.8
GOMF_PEPTIDE_ALPHA_N_ACETYLTRANSFERASE_ACTIVITY,0.75,0.625,0.625,0.375
GOMF_GLUTATHIONE_PEROXIDASE_ACTIVITY,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.4782608695652174
GOMF_PHOSPHOLIPASE_ACTIVITY,0.6851851851851852,0.4722222222222222,0.6574074074074074,0.4166666666666667
GOMF_LYSOPHOSPHOLIPASE_ACTIVITY,0.7692307692307693,0.5769230769230769,0.7307692307692307,0.4230769230769231
GOMF_PHOSPHOLIPASE_A2_ACTIVITY,0.6,0.45714285714285713,0.5428571428571428,0.37142857142857144
GOMF_PHOSPHOLIPASE_C_ACTIVITY,0.6551724137931034,0.4827586206896552,0.7241379310344828,0.4482758620689655
GOMF_PHOSPHOLIPASE_D_ACTIVITY,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666
GOMF_1_4_ALPHA_OLIGOGLUCAN_PHOSPHORYLASE_ACTIVITY,0.8,0.6,0.8,0.4
GOMF_POLYPEPTIDE_N_ACETYLGALACTOSAMINYLTRANSFERASE_ACTIVITY,0.7368421052631579,0.5789473684210527,0.5263157894736842,0.47368421052631576
GOMF_PROCOLLAGEN_PROLINE_4_DIOXYGENASE_ACTIVITY,1.0,0.6,1.0,0.6
GOMF_PRENYLTRANSFERASE_ACTIVITY,1.0,0.8823529411764706,0.9411764705882353,0.6470588235294118
GOMF_PROTEIN_GERANYLGERANYLTRANSFERASE_ACTIVITY,1.0,1.0,1.0,0.4
GOMF_PROTEIN_ARGININE_DEIMINASE_ACTIVITY,0.4,0.0,0.2,0.2
GOMF_PROTEIN_KINASE_ACTIVITY,0.8217993079584776,0.6764705882352942,0.7716262975778547,0.596885813148789
GOMF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.8368298368298368,0.7062937062937062,0.7878787878787878,0.6363636363636364
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,0.7894736842105263,0.6842105263157895,0.8421052631578947,0.5263157894736842
GOMF_AMP_ACTIVATED_PROTEIN_KINASE_ACTIVITY,0.75,0.75,0.75,0.5
GOMF_CALMODULIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.7777777777777778,0.6666666666666666,0.7407407407407407,0.6296296296296297
GOMF_CYCLIC_NUCLEOTIDE_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.75,0.75,0.75,0.5
GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5
GOMF_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_2ALPHA_KINASE_ACTIVITY,1.0,1.0,1.0,0.8333333333333334
GOMF_DIACYLGLYCEROL_DEPENDENT_SERINE_THREONINE_KINASE_ACTIVITY,0.875,0.6875,0.875,0.75
GOMF_G_PROTEIN_COUPLED_RECEPTOR_KINASE_ACTIVITY,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.2857142857142857
GOMF_JUN_KINASE_KINASE_KINASE_ACTIVITY,0.8181818181818182,0.7272727272727273,0.8181818181818182,0.6363636363636364
GOMF_MAP_KINASE_ACTIVITY,0.9375,0.75,0.875,0.5625
GOMF_MAP_KINASE_KINASE_ACTIVITY,0.875,0.8125,0.8125,0.5625
GOMF_MAP_KINASE_KINASE_KINASE_ACTIVITY,0.8461538461538461,0.7692307692307693,0.8461538461538461,0.7692307692307693
GOMF_RIBOSOMAL_PROTEIN_S6_KINASE_ACTIVITY,1.0,0.8571428571428571,1.0,0.8571428571428571
GOMF_PROTEIN_SERINE_THREONINE_TYROSINE_KINASE_ACTIVITY,0.8837209302325582,0.6976744186046512,0.813953488372093,0.6511627906976745
GOMF_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.8450704225352113,0.6408450704225352,0.7887323943661971,0.5352112676056338
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.7419354838709677,0.5161290322580645,0.7419354838709677,0.4032258064516129
GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY,0.9111111111111111,0.7333333333333333,0.7555555555555555,0.6444444444444445
GOMF_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY,0.6,0.4,0.6,0.4
GOMF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY,0.7955801104972375,0.6906077348066298,0.7513812154696132,0.5580110497237569
GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,0.75,0.6538461538461539,0.6923076923076923,0.5096153846153846
GOMF_CALCIUM_DEPENDENT_PROTEIN_SERINE_THREONINE_PHOSPHATASE_ACTIVITY,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143
GOMF_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY,0.7821782178217822,0.6633663366336634,0.7227722772277227,0.5544554455445545
GOMF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY,1.0,1.0,0.9166666666666666,1.0
GOMF_PYRUVATE_DEHYDROGENASE_ACTIVITY,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666
GOMF_PYRUVATE_DEHYDROGENASE_ACETYL_TRANSFERRING_KINASE_ACTIVITY,1.0,0.8,1.0,0.8
GOMF_PYRUVATE_DEHYDROGENASE_ACETYL_TRANSFERRING_PHOSPHATASE_ACTIVITY,0.8,0.8,0.8,0.0
GOMF_RIBOSE_PHOSPHATE_DIPHOSPHOKINASE_ACTIVITY,0.8,0.8,0.8,0.4
GOMF_SPHINGOMYELIN_PHOSPHODIESTERASE_ACTIVITY,0.8571428571428571,0.42857142857142855,0.7142857142857143,0.42857142857142855
GOMF_STEROL_ESTERASE_ACTIVITY,1.0,0.7142857142857143,1.0,0.7142857142857143
GOMF_SUPEROXIDE_DISMUTASE_ACTIVITY,0.4,0.4,0.8,0.2
GOMF_THIOREDOXIN_DISULFIDE_REDUCTASE_NADPH_ACTIVITY,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.5714285714285714
GOMF_TRIGLYCERIDE_LIPASE_ACTIVITY,0.6,0.4,0.56,0.44
GOMF_ENZYME_INHIBITOR_ACTIVITY,0.6835443037974683,0.529113924050633,0.6582278481012658,0.4481012658227848
GOMF_PHOSPHOLIPASE_INHIBITOR_ACTIVITY,0.7692307692307693,0.6153846153846154,0.6923076923076923,0.46153846153846156
GOMF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_INHIBITOR_ACTIVITY,0.9166666666666666,0.5,0.6666666666666666,0.3333333333333333
GOMF_CAMP_DEPENDENT_PROTEIN_KINASE_INHIBITOR_ACTIVITY,0.9,0.8,0.8,0.7
GOMF_PROTEIN_SERINE_THREONINE_PHOSPHATASE_INHIBITOR_ACTIVITY,0.7142857142857143,0.5,0.6428571428571429,0.07142857142857142
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,0.55,0.36,0.55,0.33
GOMF_CYSTEINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY,0.32432432432432434,0.2972972972972973,0.3783783783783784,0.35135135135135137
GOMF_COMPLEMENT_RECEPTOR_ACTIVITY,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.4166666666666667
GOMF_GABA_A_RECEPTOR_ACTIVITY,0.3157894736842105,0.10526315789473684,0.2631578947368421,0.15789473684210525
GOMF_CYTOKINE_RECEPTOR_ACTIVITY,0.7010309278350515,0.44329896907216493,0.5670103092783505,0.3917525773195876
GOMF_INTERFERON_RECEPTOR_ACTIVITY,1.0,0.8,1.0,0.8
GOMF_INTERLEUKIN_1_RECEPTOR_ACTIVITY,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.5714285714285714
GOMF_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY,0.21699196326061998,0.1044776119402985,0.18025258323765786,0.07577497129735936
GOMF_EXTRACELLULARLY_ATP_GATED_MONOATOMIC_CATION_CHANNEL_ACTIVITY,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.14285714285714285
GOMF_ADRENERGIC_RECEPTOR_ACTIVITY,0.3,0.1,0.5,0.2
GOMF_ALPHA_ADRENERGIC_RECEPTOR_ACTIVITY,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333
GOMF_DOPAMINE_NEUROTRANSMITTER_RECEPTOR_ACTIVITY,0.2,0.0,0.6,0.0
GOMF_ICOSANOID_RECEPTOR_ACTIVITY,0.6666666666666666,0.3333333333333333,0.6,0.26666666666666666
GOMF_PROSTANOID_RECEPTOR_ACTIVITY,0.6363636363636364,0.2727272727272727,0.6363636363636364,0.36363636363636365
GOMF_PROSTAGLANDIN_E_RECEPTOR_ACTIVITY,0.6,0.2,0.6,0.2
GOMF_HISTAMINE_RECEPTOR_ACTIVITY,0.5,0.16666666666666666,0.5,0.3333333333333333
GOMF_GLUTAMATE_GATED_RECEPTOR_ACTIVITY,0.625,0.3125,0.75,0.125
GOMF_NMDA_GLUTAMATE_RECEPTOR_ACTIVITY,0.8571428571428571,0.14285714285714285,0.7142857142857143,0.14285714285714285
GOMF_MELANOCORTIN_RECEPTOR_ACTIVITY,0.3333333333333333,0.0,0.0,0.16666666666666666
GOMF_N_FORMYL_PEPTIDE_RECEPTOR_ACTIVITY,0.6,0.0,0.2,0.4
GOMF_NEUROPEPTIDE_Y_RECEPTOR_ACTIVITY,0.09090909090909091,0.0,0.09090909090909091,0.0
GOMF_OLFACTORY_RECEPTOR_ACTIVITY,0.009324009324009324,0.004662004662004662,0.004662004662004662,0.0
GOMF_G_PROTEIN_COUPLED_OPIOID_RECEPTOR_ACTIVITY,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855
GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_ACTIVITY,0.45454545454545453,0.13636363636363635,0.3181818181818182,0.22727272727272727
GOMF_SOMATOSTATIN_RECEPTOR_ACTIVITY,0.2,0.0,0.2,0.0
GOMF_VASOPRESSIN_RECEPTOR_ACTIVITY,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.0
GOMF_EPHRIN_RECEPTOR_ACTIVITY,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.16666666666666666
GOMF_GPI_LINKED_EPHRIN_RECEPTOR_ACTIVITY,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666
GOMF_TRANSMEMBRANE_EPHRIN_RECEPTOR_ACTIVITY,0.6,0.4666666666666667,0.4666666666666667,0.13333333333333333
GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_ACTIVITY,1.0,1.0,1.0,0.8
GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_ACTIVITY,0.8571428571428571,0.42857142857142855,1.0,0.42857142857142855
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY,0.8461538461538461,0.6923076923076923,0.9230769230769231,0.5384615384615384
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_ACTIVITY_TYPE_I,1.0,0.8,1.0,0.4
GOMF_NEUROTROPHIN_RECEPTOR_ACTIVITY,0.6,0.6,1.0,0.0
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_ACTIVITY,0.7,0.6,0.6,0.6
GOMF_OSMOSENSOR_ACTIVITY,1.0,0.6,0.8,0.6
GOMF_DEATH_RECEPTOR_ACTIVITY,0.6923076923076923,0.6153846153846154,0.6923076923076923,0.5384615384615384
GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY,0.9333333333333333,0.4666666666666667,0.8,0.5333333333333333
GOMF_NETRIN_RECEPTOR_ACTIVITY,1.0,0.6,0.8,0.2
GOMF_SCAVENGER_RECEPTOR_ACTIVITY,0.7777777777777778,0.2962962962962963,0.7407407407407407,0.4444444444444444
GOMF_SIGNAL_RECOGNITION_PARTICLE_BINDING,0.875,0.875,0.875,0.75
GOMF_SIGNAL_SEQUENCE_BINDING,0.8125,0.6458333333333334,0.8125,0.5416666666666666
GOMF_NUCLEAR_EXPORT_SIGNAL_RECEPTOR_ACTIVITY,1.0,1.0,1.0,0.8333333333333334
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ADAPTOR_ACTIVITY,0.8235294117647058,0.7058823529411765,0.7647058823529411,0.5294117647058824
GOMF_MAP_KINASE_SCAFFOLD_ACTIVITY,0.8333333333333334,0.6666666666666666,0.75,0.6666666666666666
GOMF_PROTEIN_KINASE_C_BINDING,0.75,0.6346153846153846,0.75,0.5576923076923077
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY,0.9122807017543859,0.7368421052631579,0.8903508771929824,0.6710526315789473
GOMF_GDP_DISSOCIATION_INHIBITOR_ACTIVITY,0.8235294117647058,0.7647058823529411,0.8235294117647058,0.5294117647058824
GOMF_GTPASE_INHIBITOR_ACTIVITY,1.0,0.9166666666666666,1.0,0.8333333333333334
GOMF_GTPASE_ACTIVATOR_ACTIVITY,0.8498168498168498,0.7289377289377289,0.7838827838827839,0.6336996336996337
GOMF_SIGNALING_RECEPTOR_BINDING,0.6049136786188579,0.44289508632138114,0.5756972111553785,0.3711819389110226
GOMF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING,0.36,0.2,0.36,0.16
GOMF_TYPE_1_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING,0.4,0.4,0.2,0.2
GOMF_FRIZZLED_BINDING,0.5405405405405406,0.32432432432432434,0.5135135135135135,0.2702702702702703
GOMF_TYPE_2_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_BINDING,0.4,0.2,0.2,0.0
GOMF_NOTCH_BINDING,0.6153846153846154,0.46153846153846156,0.7307692307692307,0.3076923076923077
GOMF_PATCHED_BINDING,0.375,0.25,0.75,0.125
GOMF_TYPE_II_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING,0.7272727272727273,0.5454545454545454,0.8181818181818182,0.45454545454545453
GOMF_DEATH_RECEPTOR_BINDING,0.8095238095238095,0.6190476190476191,0.8095238095238095,0.5238095238095238
GOMF_CYTOKINE_ACTIVITY,0.3670886075949367,0.20253164556962025,0.31223628691983124,0.16033755274261605
GOMF_CYTOKINE_RECEPTOR_BINDING,0.5164835164835165,0.3516483516483517,0.4542124542124542,0.315018315018315
GOMF_CILIARY_NEUROTROPHIC_FACTOR_RECEPTOR_BINDING,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.5
GOMF_GROWTH_HORMONE_RECEPTOR_BINDING,0.5,0.5,0.4,0.5
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING,0.0,0.0,0.0,0.0
GOMF_INTERLEUKIN_2_RECEPTOR_BINDING,0.4,0.2,0.4,0.2
GOMF_INTERLEUKIN_6_RECEPTOR_BINDING,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7142857142857143
GOMF_INTERLEUKIN_12_RECEPTOR_BINDING,0.4,0.2,0.2,0.4
GOMF_INTERLEUKIN_1_RECEPTOR_BINDING,0.5294117647058824,0.29411764705882354,0.4117647058823529,0.23529411764705882
GOMF_EPIDERMAL_GROWTH_FACTOR_RECEPTOR_BINDING,0.8,0.6,0.6857142857142857,0.6571428571428571
GOMF_INSULIN_RECEPTOR_BINDING,0.8181818181818182,0.7727272727272727,0.7727272727272727,0.6818181818181818
GOMF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING,0.75,0.6875,0.625,0.5625
GOMF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_BINDING,0.8076923076923077,0.6153846153846154,0.8461538461538461,0.5
GOMF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_BINDING,0.7142857142857143,0.42857142857142855,0.8571428571428571,0.7142857142857143
GOMF_NERVE_GROWTH_FACTOR_RECEPTOR_BINDING,0.4,0.2,0.6,0.0
GOMF_TUMOR_NECROSIS_FACTOR_RECEPTOR_BINDING,0.6774193548387096,0.5806451612903226,0.5806451612903226,0.45161290322580644
GOMF_NEUROTROPHIN_RECEPTOR_BINDING,0.6666666666666666,0.5833333333333334,0.75,0.25
GOMF_NEUROTROPHIN_TRK_RECEPTOR_BINDING,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5
GOMF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_BINDING,0.6153846153846154,0.23076923076923078,0.6923076923076923,0.3076923076923077
GOMF_INTEGRIN_BINDING,0.7025316455696202,0.5,0.7911392405063291,0.4620253164556962
GOMF_HORMONE_ACTIVITY,0.265625,0.1640625,0.2265625,0.1015625
GOMF_STRUCTURAL_MOLECULE_ACTIVITY,0.5975308641975309,0.44074074074074077,0.591358024691358,0.3765432098765432
GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON,0.5625,0.49107142857142855,0.5535714285714286,0.44642857142857145
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT,0.6265060240963856,0.3132530120481928,0.7228915662650602,0.3614457831325301
GOMF_STRUCTURAL_CONSTITUENT_OF_EYE_LENS,0.30434782608695654,0.2608695652173913,0.21739130434782608,0.13043478260869565
GOMF_TRANSPORTER_ACTIVITY,0.6782258064516129,0.5040322580645161,0.6395161290322581,0.39919354838709675
GOMF_INTRACELLULARLY_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY,0.7419354838709677,0.5161290322580645,0.5483870967741935,0.3548387096774194
GOMF_INTRACELLULARLY_CAMP_ACTIVATED_CATION_CHANNEL_ACTIVITY,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.2222222222222222
GOMF_INTRACELLULARLY_CGMP_ACTIVATED_CATION_CHANNEL_ACTIVITY,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.2857142857142857
GOMF_VOLUME_SENSITIVE_ANION_CHANNEL_ACTIVITY,1.0,0.6666666666666666,0.7777777777777778,0.4444444444444444
GOMF_INTRACELLULARLY_CALCIUM_GATED_CHLORIDE_CHANNEL_ACTIVITY,0.6,0.4,0.6,0.35
GOMF_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY,0.4246575342465753,0.2054794520547945,0.4520547945205479,0.1095890410958904
GOMF_EXCITATORY_EXTRACELLULAR_LIGAND_GATED_MONOATOMIC_ION_CHANNEL_ACTIVITY,0.3888888888888889,0.19444444444444445,0.4166666666666667,0.08333333333333333
GOMF_INWARD_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,0.5925925925925926,0.2962962962962963,0.3333333333333333,0.2222222222222222
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY,0.3333333333333333,0.20833333333333334,0.3333333333333333,0.08333333333333333
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,0.5813953488372093,0.2558139534883721,0.5581395348837209,0.2558139534883721
GOMF_CALCIUM_CHANNEL_REGULATOR_ACTIVITY,0.5918367346938775,0.3877551020408163,0.5918367346938775,0.32653061224489793
GOMF_VOLTAGE_GATED_CHLORIDE_CHANNEL_ACTIVITY,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.6363636363636364
GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY,0.6086956521739131,0.30434782608695654,0.4782608695652174,0.30434782608695654
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY,0.5454545454545454,0.29292929292929293,0.32323232323232326,0.18181818181818182
GOMF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY,0.35714285714285715,0.25,0.32142857142857145,0.10714285714285714
GOMF_MONOATOMIC_ANION_CHANNEL_ACTIVITY,0.5510204081632653,0.37755102040816324,0.5102040816326531,0.30612244897959184
GOMF_CHLORIDE_CHANNEL_ACTIVITY,0.49382716049382713,0.30864197530864196,0.4691358024691358,0.2716049382716049
GOMF_MONOATOMIC_CATION_CHANNEL_ACTIVITY,0.5565476190476191,0.3273809523809524,0.4791666666666667,0.22023809523809523
GOMF_POTASSIUM_CHANNEL_ACTIVITY,0.576,0.312,0.392,0.192
GOMF_SODIUM_CHANNEL_ACTIVITY,0.5416666666666666,0.3958333333333333,0.4583333333333333,0.25
GOMF_AMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.5,0.3333333333333333,0.5,0.16666666666666666
GOMF_AMINO_ACID_PROTON_SYMPORTER_ACTIVITY,0.3333333333333333,0.5,0.5,0.3333333333333333
GOMF_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY,0.6521739130434783,0.5217391304347826,0.6521739130434783,0.5652173913043478
GOMF_L_HISTIDINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8,0.8,0.8,0.6
GOMF_NEUTRAL_L_AMINO_ACID_SODIUM_SYMPORTER_ACTIVITY,0.75,0.75,0.75,0.75
GOMF_PROLINE_SODIUM_SYMPORTER_ACTIVITY,0.4,0.4,0.6,0.4
GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8064516129032258,0.5806451612903226,0.8064516129032258,0.5483870967741935
GOMF_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.6428571428571429,0.6428571428571429,0.5714285714285714,0.6428571428571429
GOMF_PHOSPHATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.875,0.75,0.8125,0.75
GOMF_LIPID_TRANSPORTER_ACTIVITY,0.8083832335329342,0.6586826347305389,0.7844311377245509,0.5688622754491018
GOMF_LONG_CHAIN_FATTY_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.875,0.8125,0.875,0.6875
GOMF_NEUROTRANSMITTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.38095238095238093,0.38095238095238093,0.42857142857142855,0.23809523809523808
GOMF_GAMMA_AMINOBUTYRIC_ACID_SODIUM_CHLORIDE_SYMPORTER_ACTIVITY,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.5
GOMF_NUCLEOSIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8,0.5,0.8,0.4
GOMF_NUCLEOTIDE_SUGAR_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.6153846153846154
GOMF_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.732620320855615,0.5882352941176471,0.7433155080213903,0.5133689839572193
GOMF_ORGANIC_ACID_SODIUM_SYMPORTER_ACTIVITY,0.6285714285714286,0.5142857142857142,0.6285714285714286,0.45714285714285713
GOMF_OXYGEN_CARRIER_ACTIVITY,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857
GOMF_PURINE_RIBONUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.9130434782608695,0.6521739130434783,0.8695652173913043,0.5217391304347826
GOMF_ATP_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8571428571428571,0.6428571428571429,0.8571428571428571,0.42857142857142855
GOMF_PYRIMIDINE_NUCLEOBASE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.42857142857142855
