,CD8 T,Mono,B,DC,NK,other T,CD4 T
TRUB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATRNL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC18A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGS10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPP5F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR11-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGFR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUZD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM24B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABRAXAS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTBP2,0.0,1.0877972,0.0,0.9252178,1.6112804,0.0,0.0
DHX32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRE,0.0,2.256228,0.0,1.9163315,0.0,0.0,0.0
MKI67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C10orf143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC124900609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCART1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP2E1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALNT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NINJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCP1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TULP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPAN9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCND2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFA9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GALNT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACRBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAG3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1S,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLSTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLEC4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A3,1.6345432,1.760777,0.0,0.0,0.0,1.5861701,1.9292121
FAM66C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIMKLB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2M-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A2M,0.0,0.0,0.0,0.0,0.0,1.1837331,0.0
PZP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC374443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLECL1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRF1,0.0,0.0,0.0,0.0,1.971897,0.0,0.0
CLEC7A,0.0,1.5160701,0.0,0.0,0.0,0.0,0.0
OLR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRD1,0.0,0.0,0.0,0.0,1.8672471,0.0,0.0
KLRK1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRK1,0.0,0.0,0.0,0.0,1.496808,0.0,0.0
KLRC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLRC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STYK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APOLD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPRC5D-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLBD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUCY2C-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE3A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO1A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GYS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ8-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ST8SIA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2CD5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAG2,0.0,0.0,1.4441721,0.9344114,0.0,0.0,0.0
DNAI7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETFRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPFIBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAR2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OVCH1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMTC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DENND5B,0.0,0.0,1.4764178,0.0,0.0,0.0,0.0
DENND5B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGD4,0.0,1.6800565,0.0,1.1966265,0.0,0.0,0.0
CPNE8,0.0,1.3618994,0.0,0.83933973,0.0,0.0,0.0
KIF21A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REDIC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRK2,0.0,1.9802835,0.0,1.1357816,0.0,0.0,0.0
ZCRB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRICKLE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NELL2,2.626154,0.0,0.0,0.0,0.0,0.0,1.6239954
SLC38A4-AS1,0.0,0.0,1.4885197,1.5155851,0.0,0.0,0.0
AMIGO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCED1B,1.7667859,0.0,0.0,0.0,0.0,0.0,1.6551185
LINC02416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FKBP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNT10B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHEBL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA1B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRPF40B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMNL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMAGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCN8A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR4A1,0.0,0.980621,0.0,0.0,0.0,0.0,0.0
KRT72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7-NPFF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TESPA1,1.2131504,0.0,0.0,0.0,0.0,0.0,1.4339885
LOC124902940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKZF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNPY2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DDIT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIP4K2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OS9-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIHCG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAFA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIRLET7IHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY19L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RXYLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRGAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSRB3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMGA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRAK3,0.0,1.9459959,0.0,0.0,0.0,0.0,0.0
GRIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG-AS1,0.0,0.0,1.245049,0.0,0.0,0.0,0.0
IFNG,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02384,0.0,0.0,0.0,0.0,1.3745601,0.0,0.0
CPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYZ,0.0,3.036137,0.0,3.508815,0.0,0.0,0.0
YEATS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYRFL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRANCR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNMB4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTPRR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLIPR1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHLDA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAWR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R12A-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIN7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METTL25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMTC2,0.0,1.9212081,0.0,0.8265542,0.0,0.0,0.0
RLIG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POC1B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BTG1-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02391,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHG7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRADD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEP83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMCC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGD6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNRPF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMDHD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IKBIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKS1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHPT1,0.0,0.0,1.3524718,0.0,0.0,0.0,0.0
GNPTAB,0.0,0.0,0.0,0.7415867,1.850784,0.0,0.0
DRAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUP37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARPBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HELLPAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NT5DC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC41A2,0.0,0.0,0.0,0.7689385,0.0,0.0,0.0
NOPCHAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C12orf75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100287944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIC8B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTERF2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRY1,0.0,0.0,0.0,0.0,0.0,0.78561,0.0
ABTB3,0.0,0.0,0.0,0.0,0.0,1.3144144,0.0
CMKLR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCTD10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMAB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT81,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAM216A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCTN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HVCN1,0.0,0.0,1.5622033,0.0,0.0,0.0,0.0
CUX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNFT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAB1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BICDL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDM2B-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM120B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KNTC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCB9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PITPNM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RILPL2,0.0,0.85181856,0.0,0.5882702,0.0,0.0,0.0
RILPL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCTN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFLNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02350,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC100996671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPTE2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRYL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFT88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EEF1AKMT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNFRSF19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIPEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP8A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDK8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLT3,0.0,0.0,0.0,1.6105056,0.0,0.0,0.0
FLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTUS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATNAL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3GLCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRY,0.0,1.8695633,0.0,0.78179705,0.0,0.0,0.0
BRCA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STARD13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NBEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFXAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EXOSC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00571,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC105370169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LHFPL6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COG6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBTBD6-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RGCC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC105370174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DGKH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPSTI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC122,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSC22D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUFIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIAH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUBCNL,0.0,0.0,1.6848688,0.0,0.0,0.0,0.0
ESD,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPAR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSLTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAB39L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EBPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLEU2,0.0,2.285944,2.0258741,1.8232032,1.230537,0.0,0.0
DLEU1,0.0,0.0,0.0,0.0,0.0,1.9207107,0.0
RNASEH2B-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALG11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THSD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HNRNPA1L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIAPH3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DACH1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MZT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBC1D4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UCHL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO7-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LMO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOC124903183,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCBP2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLAIN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDNRB-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM26-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDFIP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLITRK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNAJC3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGGT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOCK9,1.4827027,0.0,0.0,0.0,0.0,1.4753764,1.4941224
CLYBL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMTC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRTM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIVM-ERCC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIVM,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERCC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGLU1-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD10-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP11A-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MCF2L,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWINGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CFAP97D2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRD-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OXA1L-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRMT5-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C14orf93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PABPN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHRS4-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCAF11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHMP4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZMH-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GZMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOVA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUBPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGLN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
